date,station_id,actual_snow_mm,actual_category,forecast_probability,ensemble_score,regional_score,global_score,event_type,lead_time,primary_driver,forecast_hit
2009-04-01,eagle_river_wi,59.5,major,70,0.5804379562043793,0.8291970802919706,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-03-28,eagle_river_wi,35.0,significant,70,0.5454951456310679,0.7314285714285714,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2016-01-15,eagle_river_wi,8.4,trace,70,0.5178951456310679,0.692,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2009-03-10,eagle_river_wi,16.8,trace,85,0.6000143540129071,0.8093131548311989,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2009-02-25,eagle_river_wi,12.6,trace,85,0.7349514563106796,1.0,0.11650485436893203,ALBERTA CLIPPER,12-48 hours,Regional,True
2000-04-17,eagle_river_wi,19.6,trace,70,0.523157894736842,0.7473684210526316,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-12-17,eagle_river_wi,9.1,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2025-02-03,eagle_river_wi,13.3,trace,70,0.42549514563106794,0.5599999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2025-01-18,eagle_river_wi,9.8,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2007-01-19,eagle_river_wi,8.4,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2018-12-28,eagle_river_wi,7.0,trace,70,0.5587376014427411,0.7981965734896302,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2007-02-22,eagle_river_wi,13.3,trace,70,0.4141666666666666,0.5916666666666667,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-12-09,eagle_river_wi,10.5,trace,70,0.5570833333333333,0.7958333333333333,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-03-04,eagle_river_wi,13.3,trace,70,0.41949514563106793,0.5514285714285714,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-02-01,eagle_river_wi,8.4,trace,70,0.422,0.6028571428571429,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2007-03-16,eagle_river_wi,5.6000000000000005,trace,70,0.4117647058823529,0.5882352941176471,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-01-20,eagle_river_wi,5.6000000000000005,trace,55,0.3789655172413793,0.5413793103448276,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-01-04,eagle_river_wi,5.6000000000000005,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2005-01-02,eagle_river_wi,20.299999999999997,significant,70,0.46547445255474446,0.664963503649635,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-10-21,eagle_river_wi,66.5,major,70,0.47999999999999987,0.6857142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-10-25,eagle_river_wi,58.8,major,55,0.37605839416058384,0.5372262773722627,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-03-31,eagle_river_wi,72.1,major,70,0.572,0.8171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-03-04,eagle_river_wi,13.3,trace,85,0.6199999999999999,0.8857142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-03-26,eagle_river_wi,5.6000000000000005,trace,55,0.3282758620689655,0.4689655172413793,0.0,LAKE EFFECT,12-48 hours,Regional,True
2024-04-03,eagle_river_wi,77.0,major,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-04-21,eagle_river_wi,14.0,trace,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-11-02,eagle_river_wi,32.2,significant,70,0.4827586206896552,0.6896551724137931,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-02-07,eagle_river_wi,95.19999999999999,major,70,0.5310344827586208,0.7586206896551725,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-04-20,eagle_river_wi,53.2,major,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2013-01-18,eagle_river_wi,30.8,significant,70,0.5074452554744525,0.7249217935349322,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-12-18,eagle_river_wi,14.7,trace,70,0.48004686976899896,0.6379310344827586,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2008-04-09,eagle_river_wi,34.300000000000004,significant,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-03-10,eagle_river_wi,5.6000000000000005,trace,70,0.45349514563106796,0.6,0.11165048543689321,QUIET,12-48 hours,Regional,True
2013-01-31,eagle_river_wi,9.8,trace,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-02-27,eagle_river_wi,32.2,significant,70,0.414,0.5914285714285714,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-02-09,eagle_river_wi,17.5,trace,70,0.5164888336382816,0.6899909828674481,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2025-01-29,eagle_river_wi,19.6,trace,55,0.3705805243445692,0.5294007490636703,0.0,LAKE EFFECT,12-48 hours,Regional,True
2020-02-02,eagle_river_wi,9.1,trace,70,0.44713150926743156,0.5909090909090908,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2013-01-28,phelps_wi,7.7,trace,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2008-11-19,eagle_river_wi,5.6000000000000005,trace,70,0.45499999999999996,0.65,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-11-28,eagle_river_wi,10.5,trace,70,0.49724137931034484,0.710344827586207,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-02-03,phelps_wi,6.3,trace,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2010-01-11,eagle_river_wi,9.1,trace,55,0.26249999999999996,0.37499999999999994,0.0,QUIET,12-48 hours,Regional,True
2017-12-12,eagle_river_wi,9.8,trace,85,0.7334951456310679,1.0,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-12-08,eagle_river_wi,7.0,trace,55,0.36599999999999994,0.5228571428571428,0.0,LAKE EFFECT,12-48 hours,Regional,True
2024-01-14,eagle_river_wi,7.7,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2007-04-07,eagle_river_wi,11.899999999999999,trace,55,0.3471999999999999,0.4959999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-12-29,phelps_wi,15.96,trace,70,0.48614968440036066,0.6944995491433724,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-03-28,phelps_wi,13.23,trace,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-03-30,eagle_river_wi,9.8,trace,85,0.616,0.88,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-01-24,eagle_river_wi,32.2,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-02-26,eagle_river_wi,7.7,trace,85,0.7349514563106796,1.0,0.11650485436893203,ALBERTA CLIPPER,12-48 hours,Regional,True
2003-11-29,eagle_river_wi,10.5,trace,55,0.3905263157894736,0.5578947368421052,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-12-19,eagle_river_wi,18.9,trace,85,0.6534951456310678,0.8857142857142856,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2020-02-12,eagle_river_wi,5.6000000000000005,trace,55,0.255,0.3642857142857143,0.0,QUIET,12-48 hours,Regional,True
2005-02-27,eagle_river_wi,49.0,significant,70,0.572,0.8171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-02-17,eagle_river_wi,11.200000000000001,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-12-30,phelps_wi,7.07,trace,70,0.577799819657349,0.8254283137962128,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-01-12,eagle_river_wi,10.5,trace,70,0.4956176735798016,0.7080252479711452,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-01-31,eagle_river_wi,28.0,significant,70,0.5973840345199567,0.8055555555555555,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2011-03-08,eagle_river_wi,14.7,trace,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-12-29,eagle_river_wi,7.7,trace,70,0.5366666666666666,0.7666666666666666,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-02-25,eagle_river_wi,72.1,major,70,0.4198737601442741,0.599819657348963,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-03-23,eagle_river_wi,47.599999999999994,significant,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-12-15,eagle_river_wi,6.3,trace,55,0.3899999999999999,0.557142857142857,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-03-28,eagle_river_wi,35.699999999999996,significant,70,0.5359999999999999,0.7657142857142857,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-11-23,eagle_river_wi,37.1,significant,70,0.5382792665726374,0.7689703808180534,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-03-03,eagle_river_wi,13.3,trace,85,0.6301047037915728,0.8522993688007213,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2003-02-08,eagle_river_wi,8.4,trace,55,0.2769902912621359,0.3,0.22330097087378642,QUIET,12-48 hours,Regional,True
2021-02-13,eagle_river_wi,7.0,trace,70,0.528888888888889,0.7555555555555556,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-02-19,eagle_river_wi,11.899999999999999,trace,55,0.33249999999999996,0.475,0.0,QUIET,12-48 hours,Regional,True
2023-04-02,eagle_river_wi,6.3,trace,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-04-13,eagle_river_wi,10.5,trace,70,0.48614968440036066,0.6944995491433724,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-12-01,eagle_river_wi,13.3,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2021-11-27,eagle_river_wi,26.6,significant,70,0.5544,0.792,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-11-13,eagle_river_wi,16.1,trace,70,0.5479310344827586,0.7827586206896552,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-03-31,eagle_river_wi,28.700000000000003,significant,70,0.4136363636363636,0.5909090909090908,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-12-15,eagle_river_wi,14.0,trace,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-03-31,eagle_river_wi,23.1,significant,85,0.616,0.88,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-12-24,eagle_river_wi,42.0,significant,70,0.5165693430656932,0.7379562043795619,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2009-12-31,eagle_river_wi,10.5,trace,55,0.2916666666666667,0.4166666666666667,0.0,QUIET,12-48 hours,Regional,True
2006-01-07,eagle_river_wi,11.899999999999999,trace,55,0.3243333333333333,0.4633333333333333,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-02-16,eagle_river_wi,9.8,trace,70,0.4658620689655172,0.6655172413793103,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-12-23,eagle_river_wi,14.0,trace,70,0.49724137931034484,0.710344827586207,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-01-22,phelps_wi,7.0,trace,85,0.7334951456310679,1.0,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2025-03-24,eagle_river_wi,29.4,significant,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-02-23,eagle_river_wi,11.899999999999999,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-02-15,eagle_river_wi,11.200000000000001,trace,70,0.5294951456310678,0.7085714285714284,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2006-11-10,eagle_river_wi,29.4,significant,70,0.5911111111111111,0.8444444444444446,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2009-12-26,eagle_river_wi,16.8,trace,85,0.6301047037915728,0.8522993688007213,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2009-12-10,eagle_river_wi,11.899999999999999,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-04-03,eagle_river_wi,35.0,significant,70,0.414,0.5914285714285714,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-01-04,eagle_river_wi,38.5,significant,70,0.5303336339044183,0.7576194770063119,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2011-11-10,eagle_river_wi,49.0,significant,85,0.6,0.8571428571428572,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-12-01,eagle_river_wi,18.2,trace,55,0.31919999999999993,0.45599999999999996,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-12-22,eagle_river_wi,44.1,significant,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-01-13,eagle_river_wi,7.0,trace,85,0.7334951456310679,1.0,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-10-14,eagle_river_wi,13.3,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2022-02-09,eagle_river_wi,7.7,trace,70,0.47799999999999987,0.6828571428571427,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2015-04-22,eagle_river_wi,23.1,significant,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-01-19,eagle_river_wi,13.3,trace,70,0.5074452554744525,0.7249217935349322,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-12-20,eagle_river_wi,55.300000000000004,major,70,0.49549514563106795,0.66,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2001-03-10,eagle_river_wi,11.899999999999999,trace,55,0.35044660194174754,0.40285714285714286,0.22815533980582528,LAKE EFFECT,12-48 hours,Regional,True
2023-10-31,eagle_river_wi,31.5,significant,55,0.30799999999999994,0.43999999999999995,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-02-06,eagle_river_wi,20.299999999999997,significant,85,0.6215999999999999,0.8879999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-01-31,eagle_river_wi,7.0,trace,70,0.48399999999999993,0.6914285714285714,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2025-03-05,phelps_wi,15.89,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-02-12,eagle_river_wi,5.6000000000000005,trace,70,0.43166666666666664,0.6166666666666667,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2019-02-07,eagle_river_wi,67.9,major,85,0.6301047037915728,0.8522993688007213,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-12-21,phelps_wi,5.18,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2012-12-16,eagle_river_wi,19.6,trace,55,0.3213636363636363,0.45909090909090905,0.0,QUIET,12-48 hours,Regional,True
2003-10-26,eagle_river_wi,9.8,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2001-12-22,eagle_river_wi,32.2,significant,70,0.40599999999999997,0.58,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-31,eagle_river_wi,94.5,major,85,0.6550951456310679,0.8879999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2009-12-14,eagle_river_wi,42.0,significant,85,0.6215999999999999,0.8879999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-11-06,eagle_river_wi,5.6000000000000005,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2015-12-29,eagle_river_wi,67.9,major,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-03-06,eagle_river_wi,7.0,trace,70,0.4479999999999999,0.6399999999999999,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2019-12-07,eagle_river_wi,10.5,trace,55,0.2824137931034482,0.40344827586206894,0.0,QUIET,12-48 hours,Regional,True
2017-12-11,eagle_river_wi,19.6,trace,70,0.52,0.7428571428571429,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-03-27,eagle_river_wi,8.4,trace,55,0.35291666666666666,0.5041666666666667,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-03-20,eagle_river_wi,9.8,trace,55,0.3733333333333333,0.5333333333333333,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-04-24,eagle_river_wi,64.4,major,70,0.5039416058394159,0.7199165797705942,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-03-01,eagle_river_wi,17.5,trace,85,0.6301047037915728,0.8522993688007213,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2022-01-27,eagle_river_wi,7.0,trace,55,0.2964705882352941,0.4235294117647059,0.0,QUIET,12-48 hours,Regional,True
2000-04-20,phelps_wi,5.95,trace,55,0.3389473684210526,0.4842105263157895,0.0,QUIET,12-48 hours,Regional,True
2009-02-18,eagle_river_wi,23.799999999999997,significant,70,0.49695145631067955,0.66,0.11650485436893203,LAKE EFFECT,12-48 hours,Regional,True
2003-03-29,eagle_river_wi,17.5,trace,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-11-13,eagle_river_wi,12.6,trace,70,0.5319999999999999,0.7599999999999999,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-11-04,phelps_wi,6.51,trace,55,0.3632846715328466,0.5189781021897809,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-12-03,eagle_river_wi,42.699999999999996,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2011-03-20,eagle_river_wi,44.800000000000004,significant,70,0.518,0.74,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2015-11-26,eagle_river_wi,58.8,major,70,0.5554951456310678,0.7457142857142857,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2024-03-22,eagle_river_wi,18.2,trace,55,0.3696,0.528,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2003-01-18,eagle_river_wi,10.5,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2006-03-14,eagle_river_wi,22.400000000000002,significant,85,0.682990291262136,0.88,0.22330097087378642,ALBERTA CLIPPER,12-48 hours,Regional,True
2022-12-24,eagle_river_wi,44.1,significant,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-06,phelps_wi,7.84,trace,85,0.6215999999999999,0.8879999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-03-18,eagle_river_wi,28.0,significant,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2001-02-24,eagle_river_wi,22.400000000000002,significant,70,0.4893056807935076,0.6990081154192966,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-04-07,eagle_river_wi,14.0,trace,70,0.41620437956204365,0.5945776850886338,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-12-05,eagle_river_wi,12.6,trace,55,0.25199999999999995,0.35999999999999993,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-03-21,eagle_river_wi,26.6,significant,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2010-11-25,eagle_river_wi,49.699999999999996,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2019-02-24,phelps_wi,21.0,significant,70,0.5334896302975654,0.7621280432822363,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-11-19,eagle_river_wi,30.099999999999998,significant,70,0.40965075669382994,0.5852153667054714,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-01-11,eagle_river_wi,51.8,major,70,0.4956176735798016,0.7080252479711452,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-11-26,eagle_river_wi,8.4,trace,70,0.5366666666666666,0.7666666666666666,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-10-22,phelps_wi,7.35,trace,70,0.47999999999999987,0.6857142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-02-23,eagle_river_wi,6.3,trace,55,0.33352941176470585,0.4764705882352941,0.0,QUIET,12-48 hours,Regional,True
2008-04-12,phelps_wi,9.03,trace,85,0.6000143540129071,0.8093131548311989,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2002-11-23,eagle_river_wi,9.8,trace,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-12-02,phelps_wi,6.86,trace,70,0.564,0.8057142857142857,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-01-15,eagle_river_wi,28.0,significant,70,0.504,0.72,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-03-13,phelps_wi,15.61,trace,85,0.6494951456310679,0.88,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-04-01,eagle_river_wi,107.8,extreme,70,0.572,0.8171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-12-17,eagle_river_wi,8.4,trace,55,0.3539999999999999,0.5057142857142857,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-12,eagle_river_wi,80.5,major,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-01-19,eagle_river_wi,16.8,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-12-11,eagle_river_wi,10.5,trace,55,0.3454951456310679,0.4457142857142857,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2014-11-13,eagle_river_wi,5.6000000000000005,trace,70,0.512,0.7314285714285714,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-12-28,eagle_river_wi,13.3,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-12-25,eagle_river_wi,46.900000000000006,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2010-01-01,eagle_river_wi,10.5,trace,55,0.2916666666666667,0.4166666666666667,0.0,QUIET,12-48 hours,Regional,True
2019-12-31,eagle_river_wi,23.1,significant,70,0.577799819657349,0.8254283137962128,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-12-16,eagle_river_wi,35.699999999999996,significant,70,0.5303336339044183,0.7576194770063119,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-11-07,eagle_river_wi,17.5,trace,55,0.31281774580335725,0.44688249400479607,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-17,eagle_river_wi,29.4,significant,70,0.4809545983701978,0.6870779976717112,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-03-11,phelps_wi,11.2,trace,70,0.5824,0.8320000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2014-11-28,eagle_river_wi,8.4,trace,70,0.5019999999999999,0.7171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-01-22,phelps_wi,5.39,trace,85,0.6297902912621359,0.8039999999999999,0.22330097087378642,LAKE EFFECT,12-48 hours,Regional,True
2023-05-02,eagle_river_wi,32.2,significant,85,0.7215533980582524,1.0,0.07184466019417475,LAKE EFFECT,12-48 hours,Regional,True
2009-01-29,eagle_river_wi,11.899999999999999,trace,40,0.24349514563106794,0.3,0.11165048543689321,QUIET,12-48 hours,Regional,True
2017-03-18,eagle_river_wi,10.5,trace,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2014-11-12,eagle_river_wi,16.8,trace,70,0.512,0.7314285714285714,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-02-16,eagle_river_wi,17.5,trace,70,0.525,0.7500000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-12-16,phelps_wi,5.88,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2011-01-06,eagle_river_wi,5.6000000000000005,trace,55,0.25199999999999995,0.35999999999999993,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-10-12,eagle_river_wi,24.5,significant,70,0.5141379310344828,0.7344827586206897,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-01-12,eagle_river_wi,28.700000000000003,significant,70,0.4214517583408475,0.6020739404869251,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2015-03-26,eagle_river_wi,9.8,trace,85,0.644,0.92,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2001-11-30,phelps_wi,5.88,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-04-17,phelps_wi,13.58,trace,70,0.4482777276825969,0.6403967538322813,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-10-26,phelps_wi,6.93,trace,55,0.37605839416058384,0.5372262773722627,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2007-01-27,eagle_river_wi,5.6000000000000005,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2022-12-23,eagle_river_wi,13.3,trace,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-02-09,eagle_river_wi,11.200000000000001,trace,55,0.25199999999999995,0.35999999999999993,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-11-15,eagle_river_wi,24.5,significant,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2004-12-02,eagle_river_wi,22.400000000000002,significant,70,0.5264,0.752,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-04-20,phelps_wi,15.75,trace,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-12-29,phelps_wi,7.42,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-01-12,eagle_river_wi,45.5,significant,70,0.49549514563106795,0.66,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2006-03-02,eagle_river_wi,46.900000000000006,significant,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2004-03-21,eagle_river_wi,7.7,trace,70,0.49823529411764705,0.711764705882353,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2024-03-04,eagle_river_wi,24.5,significant,70,0.4778260869565217,0.6826086956521739,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2012-12-06,eagle_river_wi,9.8,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2002-01-25,eagle_river_wi,15.4,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2020-11-15,eagle_river_wi,13.3,trace,70,0.45499999999999996,0.65,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-11-26,eagle_river_wi,8.4,trace,70,0.5824,0.8320000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-02-12,eagle_river_wi,16.8,trace,70,0.49485878199470423,0.659090909090909,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2016-12-29,eagle_river_wi,11.899999999999999,trace,70,0.5249514563106796,0.7000000000000001,0.11650485436893203,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-03-17,eagle_river_wi,17.5,trace,70,0.5189655172413793,0.7413793103448276,0.0,LAKE EFFECT,12-48 hours,Regional,True
